"AEG","240403","03-Apr-24","6.13","6.19","6.13","6.18","1867191","2.32","0.14","21.91","16.76","0.41","2007/08/10","8","2.3","134914",\N,\N,\N,\N
"LEN","240403","03-Apr-24","161.09","166.2","161.09","166.09","2162516","2.23","3.62","56.54","27.73","0.64","2007/08/01","28.8","2","290553",\N,\N,\N,\N
"ACGL","240403","03-Apr-24","91.49","92.46","91.49","92.23","1451451","0.81","0.74","75.28","58.23","0.56","2001/01/01","6","1.5","128757",\N,\N,\N,\N
"UGP","240403","03-Apr-24","5.55","5.63","5.425","5.61","1682885","0.54","0.03","37.39","16.59","0.82","2007/02/22","19","2.8","889200",\N,\N,\N,\N
"NDAQ","240403","03-Apr-24","61.4","61.99","61.3","61.58","2250909","0.41","0.25","42.37","26.49","0.78","2001/01/01","25.1","7.3","3186594",\N,\N,\N,\N
"ALK","240403","03-Apr-24","42","42.19","41.42","41.88","1855455","-0.43","-0.18","45.85","21.5","1.9","2001/01/01","156.6","3.6","164566",\N,\N,\N,\N
"ALB","240403","03-Apr-24","127.29","129.99","125.4","128.87","1946285","1.89","2.39","44.81","25.62","0.42","2007/09/12","19.2","1.1","339454",\N,\N,\N,\N
"UHS","240403","03-Apr-24","172.17","174.89","171.477","173.74","488620","0.77","1.32","63.4","46.4","0.32","2007/08/29","11.4","0.6","105922",\N,\N,\N,\N
"GRFS","240403","03-Apr-24","6.72","6.91","6.65","6.89","2068367","1.62","0.11","","","","","","","3337569",\N,\N,\N,\N
"HOLX","240403","03-Apr-24","76.85","77.56","76.25","77.53","1661420","1.91","1.45","63.18","38.07","0.4","2001/01/01","43.1","1.5","590983",\N,\N,\N,\N
"CNC","240403","03-Apr-24","72.55","73.08","72.03","73.04","3600821","0.81","0.59","26.95","14.78","0.76","2007/06/29","13","0.9","3020251",\N,\N,\N,\N
"KMX","240403","03-Apr-24","83.73","84.2","82.74","83.62","2722478","-0.23","-0.19","29.445","17.725","0.64","2001/01/01","22.3","3.2","404527",\N,\N,\N,\N
"CNA","240403","03-Apr-24","43.89","44.23","43.88","44.17","133175","0.66","0.29","51.96","33.3","0.4","2007/08/09","8.7","0.9","110402",\N,\N,\N,\N
"GPN","240403","03-Apr-24","128.42","128.95","126.995","127.10","1696056","-0.98","-1.26","49.13","30","0.08","2007/08/15","20.4","0.2","2330116",\N,\N,\N,\N
"CNP","240403","03-Apr-24","28.5","28.5","28.115","28.15","3163686","-1.02","-0.29","20.2","13.78","0.68","2007/08/14","11.4","4.3","653769",\N,\N,\N,\N
"CINF","240403","03-Apr-24","121.23","122.305","120.03","121.29","486107","-0.30","-0.36","49.19","36","1.42","2007/06/20","12.5","3.4","231765",\N,\N,\N,\N
"DHI","240403","03-Apr-24","154.46","158.17","154.31","157.82","1646913","1.39","2.17","31.13","14.9","0.6","2007/05/02","14.1","3.7","532748",\N,\N,\N,\N
"DOV","240403","03-Apr-24","173.16","175.3","172.67","174.35","1281710","0.36","0.62","54.59","46.07","0.8","2007/08/29","16.8","1.6","463552",\N,\N,\N,\N
"TECK","240403","03-Apr-24","46.51","47.905","46.35","47.86","6367589","3.30","1.53","","","","","","","3893971",\N,\N,\N,\N
"HAS","240403","03-Apr-24","55.69","55.9","54.64","55.44","2001846","-0.56","-0.31","33.49","19.45","0.64","2007/07/30","19","2.3","670907",\N,\N,\N,\N
"CTAS","240403","03-Apr-24","678.01","680.83","673.44","678.85","403921","0.46","3.11","43.83","34.91","0.39","2007/02/02","17","1","313632",\N,\N,\N,\N
"AME","240403","03-Apr-24","180.38","182.5","180.38","181.11","739596","0.41","0.74","43.23","27.0867","0.24","2007/09/12","19.7","0.6","178518",\N,\N,\N,\N
"WAT","240403","03-Apr-24","339.05","343.44","338.835","341.10","258234","0.40","1.37","64.5","41.28","0.64","2001/01/01","24","3.2","283934",\N,\N,\N,\N
"MTD","240403","03-Apr-24","1312.83","1347.93","1312.83","1330.77","137090","0.74","9.72","101.88","60.25","0.7","2001/01/01","20.7","2.5","117609",\N,\N,\N,\N
"CMS","240403","03-Apr-24","60.17","60.29","59.3","59.32","2166831","-1.45","-0.87","19.55","14.05","0.2","2007/08/08","483","1.2","278552",\N,\N,\N,\N
"CMA","240403","03-Apr-24","53.77","54.475","53.38","53.77","1467676","0.32","0.17","63.89","50.48","2.56","2007/09/12","10.1","4.5","406795",\N,\N,\N,\N
"CX","240403","03-Apr-24","9.02","9.265","8.96","9.15","10288922","1.44","0.13","41.36","27.66","0.67","2006/05/05","147.1","2.2","3341950",\N,\N,\N,\N
"GIB","240403","03-Apr-24","108.99","109.73","108.24","108.31","105173","-0.80","-0.87","11.56","6.1718","1","2001/01/01","16.2","3.2","44535",\N,\N,\N,\N
"MKC","240403","03-Apr-24","78","78.22","75.98","76.25","1934406","-2.58","-2.02","39.82","34.16","0.8","2007/07/03","23.3","2.1","559090",\N,\N,\N,\N
"TDG","240403","03-Apr-24","1201.71","1235.52","1201.71","1228.51","222982","2.05","24.69","43.89","22.12","0.92","2001/01/01","37.6","3.7","213092",\N,\N,\N,\N
"RACE","240403","03-Apr-24","413.15","421.2","410.88","419.51","303077","-0.02","-0.08","0.007","0.0004","6.67","2007/04/16","16.2","4.9","320687",\N,\N,\N,\N
"TXT","240403","03-Apr-24","94.26","94.915","94.13","94.36","1000462","0.24","0.23","128","80.46","0.92","2007/09/12","17.4","0.8","847939",\N,\N,\N,\N
"AGR","240403","03-Apr-24","35.92","36.23","35.9","35.95","571714","-0.28","-0.10","22.86","14.12","0.54","2001/01/01","68.5","4.6","945963",\N,\N,\N,\N
"WRK","240403","03-Apr-24","49.28","49.41","48.78","48.90","2640926","-0.75","-0.37","","","","","","","2156484",\N,\N,\N,\N
"FTS","240403","03-Apr-24","39.35","39.47","39.18","39.31","658805","-0.20","-0.08","13.9","3.52","0.35","2001/01/01","17.2","6","885479",\N,\N,\N,\N
"QSR","240403","03-Apr-24","77.72","78","76.46","76.69","2077439","-1.59","-1.24","","","","","","","1462814",\N,\N,\N,\N
"CHD","240403","03-Apr-24","104.49","104.87","102.93","103.16","1786925","-1.41","-1.48","52.93","37.15","0.28","2007/05/10","21.1","0.6","133146",\N,\N,\N,\N
"PBA","240403","03-Apr-24","35.39","35.73","35.38","35.56","868306","0.59","0.21","27.5","24.75","2.44","2004/09/15","24.2","9.6","1040099",\N,\N,\N,\N
"AMD","240403","03-Apr-24","177.63","182.05","176.7","180.77","49835064","1.16","2.07","27.9","11.27","2.56","2001/01/01","20.6","6.1","3272074",\N,\N,\N,\N
"WHR","240403","03-Apr-24","114.08","116.36","114","115.83","1174701","0.83","0.95","118","72.1","1.72","2007/05/16","13.6","1.8","253439",\N,\N,\N,\N
"LBRDK","240403","03-Apr-24","54.37","54.37","53.15","53.36","930392","-1.69","-0.92","","","","","","","1352252",\N,\N,\N,\N
"CE","240403","03-Apr-24","169.65","171.68","168.85","171.27","885804","1.36","2.29","42.49","17.45","0.16","2007/07/11","30.5","0.4","659885",\N,\N,\N,\N
"MRO","240403","03-Apr-24","28.87","29.52","28.835","29.50","10038538","2.47","0.71","67.04","34.415","0.96","2007/08/14","7.1","1.9","1083326",\N,\N,\N,\N
"DVA","240403","03-Apr-24","135.15","136.285","134.905","135.29","489669","0.19","0.25","59.5","50.75","2.4","2001/01/01","18.5","4.6","623950",\N,\N,\N,\N
"MBLY","240403","03-Apr-24","32.91","33.55","32.36","32.62","2531056","-0.28","-0.09","","","","","","","4768511",\N,\N,\N,\N
"AEE","240403","03-Apr-24","73.79","74.05","73","73.15","1935438","-0.88","-0.65","55.24","47.1","2.54","2007/09/04","16.3","5.1","458107",\N,\N,\N,\N
"VRSK","240403","03-Apr-24","232","233.92","230.335","231.01","559332","-0.42","-0.98","","","","","","","871041",\N,\N,\N,\N
"CNHI","240403","03-Apr-24","12.85","13.005","12.8","12.99","7927804","1.17","0.15","","","","","","","12139873",\N,\N,\N,\N
"IVZ","240403","03-Apr-24","16.43","16.77","16.4","16.68","4758421","1.28","0.21","27.26","21.09","0.21","2007/04/25","33.3","0.9","276615",\N,\N,\N,\N
"IDXX","240403","03-Apr-24","521.1","530.755","521.1","524.04","332999","0.45","2.37","115.44","77.7","0.8","2001/01/01","37.1","5.8","625383",\N,\N,\N,\N
"MPLX","240403","03-Apr-24","41.99","42.46","41.98","42.34","1923994","1.00","0.42","","","","","","","2148535",\N,\N,\N,\N
"ETR","240403","03-Apr-24","105.31","105.63","104.2","104.40","1529837","-0.83","-0.87","120.47","76.29","3","2007/08/08","17.7","3.1","532692",\N,\N,\N,\N
"HST","240403","03-Apr-24","20.31","20.37","20.145","20.28","3907874","-0.20","-0.04","28.98","18.99","0.8","2007/06/27","21.4","3.7","479285",\N,\N,\N,\N
"MLM","240403","03-Apr-24","602.47","612.84","602.47","610.38","347858","1.38","8.30","170.25","75.87","1.1","2007/05/30","23.2","0.8","115300",\N,\N,\N,\N
"HSIC","240403","03-Apr-24","72.84","73.665","72.82","73.44","808325","0.51","0.37","61.98","46.15","1","2001/01/01","26.3","4.1","569551",\N,\N,\N,\N
"SNN","240403","03-Apr-24","24.49","24.73","24.4","24.61","804537","1.40","0.34","64.68","40.82","0.54","2007/04/18","51.7","0.9","685000",\N,\N,\N,\N
"MKL","240403","03-Apr-24","1498.9","1513.56","1492.99","1494.26","25448","-0.55","-8.20","521.99","351","0.01","2001/01/01","10.5","1.9","9856",\N,\N,\N,\N
"AWK","240403","03-Apr-24","119.19","119.78","118.257","118.93","1101351","-0.53","-0.63","","","","","","","1447258",\N,\N,\N,\N
"DGX","240403","03-Apr-24","132.1","133.48","131.27","132.39","1067052","0.08","0.10","64.69","32.86","0.4","2007/07/02","18.7","0.7","415354",\N,\N,\N,\N
"IMOS","240403","03-Apr-24","30.6","30.8","30.53","30.64","8489","0.43","0.13","7.99","5.4505","0.52","2001/01/01","8.6","1.5","25551",\N,\N,\N,\N
"BBY","240403","03-Apr-24","80.13","80.5","79.11","79.31","2063047","-1.07","-0.86","58.49","41.85","0.52","2007/07/06","15.8","1.2","3582927",\N,\N,\N,\N
"GPC","240403","03-Apr-24","153.42","154.355","152.81","153.12","703009","-0.44","-0.67","51.65","40.64","1.46","2007/06/06","16.7","3","273531",\N,\N,\N,\N
"FE","240403","03-Apr-24","38.41","38.49","37.94","38.14","3171963","-0.86","-0.33","72.9","54.85","2","2007/08/03","14.7","3.2","854491",\N,\N,\N,\N
"STX","240403","03-Apr-24","89.69","92.7","89.63","91.63","2584963","1.55","1.40","28.51","19.69","0.4","2007/08/01","14.5","1.7","2534144",\N,\N,\N,\N
"SBAC","240403","03-Apr-24","212.31","215.11","209.8","214.64","1232763","0.79","1.69","36.68","23.38","0.6","2001/01/01","31.6","1.7","573225",\N,\N,\N,\N
"HCP","240403","03-Apr-24","25.39","26.06","25.35","25.52","1397688","-1.01","-0.26","42.11","25.11","1.78","2007/08/02","19.3","6.7","137572",\N,\N,\N,\N
"COTY","240403","03-Apr-24","11.38","11.38","10.84","10.89","7309176","-6.28","-0.73","","","","","","","3875702",\N,\N,\N,\N
"STM","240403","03-Apr-24","42.45","42.685","42.13","42.54","3123684","1.41","0.59","20.84","15.78","0.23","2007/05/21","22.7","1.4","650283",\N,\N,\N,\N
"MSI","240403","03-Apr-24","351.78","354.23","350.12","350.35","719924","-0.49","-1.72","3.5","0.73","0.43","2001/01/01","77.7","1","629093",\N,\N,\N,\N
"GWW","240403","03-Apr-24","998.03","1012.41","998.03","1006.70","163983","0.62","6.20","98.6","62.77","1.4","2007/08/09","17.4","1.7","212993",\N,\N,\N,\N
"NOW","240403","03-Apr-24","752.5","764.696","751.5","759.16","564242","0.29","2.16","16.83","9.85","14.38","2007/08/30","12.5","4.4","1216064",\N,\N,\N,\N
"KLAC","240403","03-Apr-24","690.18","707.13","686.99","697.53","782472","0.52","3.60","62.67","42.45","0.6","2007/08/16","22.1","1","2203999",\N,\N,\N,\N
"KKR","240403","03-Apr-24","97.94","100.285","97.94","99.55","2130169","1.69","1.65","","","","","","","3479729",\N,\N,\N,\N
"XRAY","240403","03-Apr-24","32.3","32.42","31.7","31.85","2310922","0.06","0.02","39.3","29.44","0.16","2007/09/25","24.1","0.4","768869",\N,\N,\N,\N
"NOV","240403","03-Apr-24","20.07","20.39","19.98","20.10","8840535","0.40","0.08","125.36","51.62","0.16","2001/01/01","18.1","1.2","752246",\N,\N,\N,\N
"LH","240403","03-Apr-24","211.59","213.445","210.8","212.24","624121","0.14","0.29","82.32","64.48","1","2001/01/01","19.9","1.8","296895",\N,\N,\N,\N
"IBKR","240403","03-Apr-24","114.91","116.92","114.25","114.76","1119169","0.25","0.29","34.25","21","0.8","2001/01/01","8.2","6.3","1192197",\N,\N,\N,\N
"FAST","240403","03-Apr-24","76.14","76.675","75.975","76.35","3209210","0.07","0.05","52.94","33.05","0.46","2007/08/16","31.6","1","915497",\N,\N,\N,\N
"FTI","240403","03-Apr-24","26.5","26.95","26.4","26.90","4867409","2.05","0.54","96.65","49.84","1.5","2001/01/01","19.2","7.5","4316329",\N,\N,\N,\N
"HBAN","240403","03-Apr-24","13.6","13.855","13.55","13.61","13336235","0.07","0.01","24.97","16.05","1.06","2007/09/12","9.8","6","705380",\N,\N,\N,\N
"BAP","240403","03-Apr-24","169.31","172.095","168.63","170.00","273907","0.00","0.00","67.49","33.93","1.3","2007/04/17","19.5","2.2","96859",\N,\N,\N,\N
"O","240403","03-Apr-24","52.81","52.97","52.53","52.77","4683577","-0.19","-0.10","30.36","22.87","1.53","2007/07/30","23.9","5.7","389339",\N,\N,\N,\N
"TV","240403","03-Apr-24","3.15","3.37","3.15","3.32","1131179","5.40","0.17","31.33","18.6","0.66","2007/05/25","22.2","2.8","2809801",\N,\N,\N,\N
"ESS","240403","03-Apr-24","234.64","238.07","233.08","237.50","239397","0.85","2.00","148.54","102","3.72","2007/06/27","25","3.5","64410",\N,\N,\N,\N
"WCN","240403","03-Apr-24","169.46","170.04","168.22","168.27","559793","-0.69","-1.17","33.33","23.5333","0.02","2007/02/20","15.3","2.7","292549",\N,\N,\N,\N
"MGM","240403","03-Apr-24","46.15","47.24","46.068","46.75","2623928","0.71","0.33","88.69","34.56","1.2","2001/01/01","30.2","4.7","547785",\N,\N,\N,\N
"LNC","240403","03-Apr-24","31.07","31.8","31.013","31.63","2309698","1.77","0.55","74.72","54.4","1.58","2007/10/05","10.3","2.7","371041",\N,\N,\N,\N
"VMC","240403","03-Apr-24","266.16","269.83","265.71","268.77","629708","0.95","2.52","128.62","73.95","1.84","2007/08/22","17.4","2.1","133154",\N,\N,\N,\N
"BMRN","240403","03-Apr-24","86.48","87.72","86.475","86.78","1166479","-0.02","-0.02","22.03","14.07","1.72","2001/01/01","13.1","2.3","507790",\N,\N,\N,\N
"HES","240403","03-Apr-24","156.28","156.45","155.03","156.18","1639543","0.43","0.67","67.22","37.62","0.4","2007/06/13","11","0.7","921305",\N,\N,\N,\N
"L","240403","03-Apr-24","76.93","77.585","76.66","77.21","642824","0.18","0.14","12.45","8.33","0.48","2001/01/01","33.7","0.7","721137",\N,\N,\N,\N
"MCHP","240403","03-Apr-24","87.47","89.04","86.99","88.14","3186921","0.18","0.16","42.46","30.99","1.18","2007/08/07","26","3.1","1362839",\N,\N,\N,\N
"EFX","240403","03-Apr-24","252.95","257.65","252.95","255.89","658896","0.07","0.19","46.3","31.2","0.16","2007/08/22","17.3","0.4","337738",\N,\N,\N,\N
"SJM","240403","03-Apr-24","122.8","123.13","119.5","119.52","1903355","-2.88","-3.54","64.32","43.32","1.2","2007/08/14","20.1","2.1","1283395",\N,\N,\N,\N
"WDAY","240403","03-Apr-24","270.11","272.66","268.715","268.83","1208419","-1.04","-2.83","","","","","","","1842816",\N,\N,\N,\N
"DLR","240403","03-Apr-24","140.73","141.99","139.56","140.63","1428882","0.59","0.83","42.86","28.57","1.15","2007/06/13","47.9","3.2","2101356",\N,\N,\N,\N
"MGA","240403","03-Apr-24","52.16","52.71","52.02","52.56","1298415","-0.30","-0.16","97.61","69.46","1.44","2007/08/29","14.6","1.7","279951",\N,\N,\N,\N
"ULTA","240403","03-Apr-24","469.57","474.12","438.671","439.98","4214327","-15.34","-79.70","","","","","","","728473",\N,\N,\N,\N
"MHK","240403","03-Apr-24","124.64","126.59","124.535","126.42","488839","1.03","1.29","108","67.99","2.93","2001/01/01","12.8","6.1","216430",\N,\N,\N,\N
"A","240403","03-Apr-24","143.77","144.85","142.795","143.73","1211174","-0.31","-0.44","40.42","30.26","1.59","2001/01/01","21.4","6.9","2435855",\N,\N,\N,\N
"TROW","240403","03-Apr-24","118.06","119.47","118","118.49","802430","-0.05","-0.06","57.45","42.12","0.68","2007/06/20","23.9","1.3","876639",\N,\N,\N,\N
"CHKP","240403","03-Apr-24","163.6","166.17","163.6","163.92","493879","-0.20","-0.33","25.99","17.13","0.4","2001/01/01","19.1","2.3","3589323",\N,\N,\N,\N
"WIT","240403","03-Apr-24","5.63","5.73","5.63","5.69","5746899","1.43","0.08","18.44","12.12","0.12","2007/03/29","28.5","0.9","2547158",\N,\N,\N,\N
"DLTR","240403","03-Apr-24","134.81","136.02","133.41","134.19","3111297","-0.40","-0.54","45.98","27.25","0.56","2001/01/01","18.5","1.8","472463",\N,\N,\N,\N
"CLX","240403","03-Apr-24","147.99","148.452","145.89","146.83","1194499","-1.26","-1.88","69.36","56.51","1.6","2007/07/25","18.9","2.7","607125",\N,\N,\N,\N
"SKM","240403","03-Apr-24","20.97","21.245","20.91","21.18","366129","1.10","0.23","30.3","26.15","1.59","2001/01/01","1.3","7.3","471784",\N,\N,\N,\N
"NEM","240403","03-Apr-24","36.74","37.42","36.675","37.23","15548145","1.20","0.44","53.55","38.01","0.4","2007/09/05","17.9","1","706791",\N,\N,\N,\N
"RF","240403","03-Apr-24","20.37","20.54","20.21","20.23","4968904","-0.64","-0.13","39.15","28.9","1.44","2007/09/13","12.6","4.7","458158",\N,\N,\N,\N
"CAG","240403","03-Apr-24","29.47","29.47","29","29.06","6181741","-1.66","-0.49","28.35","22.59","0.72","2007/07/31","18.5","2.8","869293",\N,\N,\N,\N
"CPB","240403","03-Apr-24","43.85","43.95","42.85","42.94","2617094","-2.52","-1.11","42.65","20.81","0.8","2007/07/05","16.6","2.2","701378",\N,\N,\N,\N
"SSL","240403","03-Apr-24","8.03","8.15","8.025","8.13","495288","1.50","0.12","42.73","28.24","1.02","2007/04/03","24","2.8","55295",\N,\N,\N,\N
"EC","240403","03-Apr-24","12.8","12.9","12.0895","12.09","4105774","-4.81","-0.61","32.72","26.49","0.44","2004/12/13","16.1","1.4","1968147",\N,\N,\N,\N
"HIG","240403","03-Apr-24","101.94","103.02","101.795","102.12","1791351","0.26","0.26","106.23","82.54","2","2007/08/30","9.2","2.2","761328",\N,\N,\N,\N
"DTE","240403","03-Apr-24","111.3","111.41","110.025","110.26","1256944","-0.75","-0.83","54.74","40.26","2.12","2007/06/14","19","4.5","330108",\N,\N,\N,\N
"SWKS","240403","03-Apr-24","105.4","107.24","104.67","106.94","1462039","0.29","0.31","9.04","4.28","1.16","2001/01/01","17.3","6.3","155598",\N,\N,\N,\N
"PFG","240403","03-Apr-24","85.23","86.22","85.23","85.77","981843","0.50","0.43","64.92","51.52","0.8","2006/11/20","13.4","1.4","1181057",\N,\N,\N,\N
"CFG","240403","03-Apr-24","35.04","35.52","34.765","34.92","11086075","-0.34","-0.12","","","","","","","6024216",\N,\N,\N,\N
"FCX","240403","03-Apr-24","48.71","49.75","48.64","49.61","19957486","2.54","1.23","100.15","47.6","1.25","2007/07/12","8.6","1.7","1111575",\N,\N,\N,\N
"ES","240403","03-Apr-24","59.18","59.36","58.04","58.43","1660808","-1.42","-0.84","","","","","","","3212017",\N,\N,\N,\N
"HRL","240403","03-Apr-24","35.13","35.17","34.545","34.73","3263786","-1.45","-0.51","39.88","30.04","0.6","2007/07/18","16.2","1.7","218344",\N,\N,\N,\N
"TS","240403","03-Apr-24","39.87","40.37","39.77","40.28","1541881","2.05","0.81","53.14","33.65","0.3","2007/06/18","12.8","0.7","2087210",\N,\N,\N,\N
"TU","240403","03-Apr-24","15.92","16.215","15.9","16.00","3788719","0.38","0.06","62.46","44.23","1.37","2007/09/06","16.9","2.8","2507827",\N,\N,\N,\N
"KB","240403","03-Apr-24","49.99","50.72","49.81","50.55","193517","-0.06","-0.03","98","71.75","0.42","2006/11/29","8.9","1.8","222511",\N,\N,\N,\N
"APA","240403","03-Apr-24","35.57","35.91","34.875","35.21","9794865","-0.37","-0.13","89.22","59.18","0.6","2007/07/19","11","0.7","646786",\N,\N,\N,\N
"ADSK","240403","03-Apr-24","247.59","250.85","245.5","246.38","1326077","-0.94","-2.33","48.14","31.44","0.48","2001/01/01","32","2.1","1372930",\N,\N,\N,\N
"EXPE","240403","03-Apr-24","130.9","132.27","129.55","130.56","2239126","-0.86","-1.13","29.72","15.01","1.38","2001/01/01","37.3","13.7","2602291",\N,\N,\N,\N
"WEC","240403","03-Apr-24","81.87","82.23","81.07","81.22","1233408","-0.82","-0.67","50.1","41.06","1","2007/08/10","16.2","2.3","220318",\N,\N,\N,\N
"HLT","240403","03-Apr-24","210.89","213.02","210.735","212.17","1163393","0.86","1.80","45.84","23.51","0.16","2007/09/05","30.9","0.3","1470462",\N,\N,\N,\N
"SWK","240403","03-Apr-24","94.38","96.29","94.14","96.24","1048582","1.85","1.75","64.25","45.79","1.24","2007/09/05","13.8","2.2","180406",\N,\N,\N,\N
"KEY","240403","03-Apr-24","15.25","15.46","15.19","15.24","7952206","-0.13","-0.02","39.9","31.38","1.46","2007/08/24","10.5","4.3","884529",\N,\N,\N,\N
"RYAAY","240403","03-Apr-24","144.25","146.86","144.25","146.22","425154","2.47","3.53","49.72","25.63","0.12","2007/06/08","31.7","0.5","357373",\N,\N,\N,\N
"VNO","240403","03-Apr-24","27.03","27.9","26.945","27.84","1878289","2.32","0.63","136.55","83.59","3.4","2007/11/07","29.5","3.4","109181",\N,\N,\N,\N
"EW","240403","03-Apr-24","93.95","95.065","92.77","93.02","3189401","-1.37","-1.29","52.95","42.29","1.3","2001/01/01","24.7","8.9","4071266",\N,\N,\N,\N
"OMC","240403","03-Apr-24","95.17","95.81","94.49","94.81","1161223","-0.52","-0.50","55.45","43.41","0.6","2007/09/18","18.1","1.2","765953",\N,\N,\N,\N
"ROK","240403","03-Apr-24","278.72","283.75","278.72","279.88","1062504","-0.12","-0.35","75.6","53.49","1.16","2007/08/09","18.9","1.7","401985",\N,\N,\N,\N
"FITB","240403","03-Apr-24","35.99","36.32","35.65","35.84","3226557","-0.39","-0.14","43.32","35.27","1.68","2007/06/27","17","4.6","522128",\N,\N,\N,\N
"LRCX","240403","03-Apr-24","961.85","988.125","957.365","978.37","730229","1.14","11.04","60.82","38.9","0.32","2001/01/01","11.8","2","2308020",\N,\N,\N,\N
"IX","240403","03-Apr-24","104.98","106.22","104.78","105.91","13526","0.68","0.72","150.95","97.62","0.52","2001/01/01","6","1.9","5784",\N,\N,\N,\N
"NUE","240403","03-Apr-24","198.68","202.89","197.31","200.15","1308717","0.90","1.78","69.93","41.62","0.44","2007/06/27","8.4","0.9","932733",\N,\N,\N,\N
"SHG","240403","03-Apr-24","32.49","32.97","32.24","32.79","142215","-1.68","-0.56","148.99","85.9","1.75","2007/06/12","17.5","7.9","139658",\N,\N,\N,\N
"AMP","240403","03-Apr-24","433.35","438.25","431.67","436.22","374400","0.70","3.02","67.45","43.96","0.6","2007/08/02","19.1","1","485027",\N,\N,\N,\N
"FTV","240403","03-Apr-24","84.61","85.72","84.54","84.74","1468925","-0.09","-0.08","","","","","","","1641097",\N,\N,\N,\N
"FWONA","240403","03-Apr-24","59.05","59.77","58.8","59.76","115377","0.86","0.51","","","","","","","98254",\N,\N,\N,\N
"NTRS","240403","03-Apr-24","87.17","88.37","87.17","87.93","1638075","0.41","0.36","68.67","55.59","1","2007/09/06","19.3","1.5","667131",\N,\N,\N,\N
"AZO","240403","03-Apr-24","3171.13","3191.5","3144.69","3146.63","100044","-0.74","-23.41","140.29","86.01","0.48","2001/01/01","13.6","1.2","450655",\N,\N,\N,\N
"RCL","240403","03-Apr-24","137","139.31","137","138.49","1687267","0.76","1.04","46.36","32.47","0.6","2007/06/15","14.5","1.6","326145",\N,\N,\N,\N
"DG","240403","03-Apr-24","154.75","159.49","153.66","159.18","2536008","2.77","4.29","21.98","12.1","0.2","2007/04/03","54.9","0.9","2155236",\N,\N,\N,\N
"BXP","240403","03-Apr-24","61.77","62.86","61.59","62.71","943596","0.97","0.60","133.02","91.25","2.72","2007/06/27","12","2.8","338340",\N,\N,\N,\N
"TAP","240403","03-Apr-24","68.15","68.33","67.86","68.14","1429650","-0.07","-0.05","99.24","64.25","1.28","2007/05/29","18.2","1.5","282135",\N,\N,\N,\N
"PH","240403","03-Apr-24","550","561.18","548.31","558.57","564512","2.03","11.13","107.58","72.97","1.04","2007/05/15","13.4","1.1","438929",\N,\N,\N,\N
"IR","240403","03-Apr-24","92.55","93.96","92.34","93.39","2720770","0.91","0.84","56.66","35.85","0.72","2007/08/13","8.8","1.5","932910",\N,\N,\N,\N
"PAA","240403","03-Apr-24","17.88","18.29","17.88","18.16","5009015","1.97","0.35","65.24","44.17","3.32","2007/08/01","20.5","6","644016",\N,\N,\N,\N
"IP","240403","03-Apr-24","38.76","39.13","38.63","39.07","4047163","0.96","0.37","41.57","31.05","1","2007/08/13","5.7","3","795411",\N,\N,\N,\N
"VTR","240403","03-Apr-24","42.7","43.435","42.6","43.19","2291905","1.03","0.44","47.97","23.98","1.9","2007/06/14","23.9","5.6","652114",\N,\N,\N,\N
"RCI","240403","03-Apr-24","39.81","39.87","39.3","39.56","2918276","-0.60","-0.24","80","40.27","0.46","2007/09/11","52.1","1.1","212704",\N,\N,\N,\N
"UAL","240403","03-Apr-24","45.5","46.24","44.365","44.62","8664467","-2.26","-1.03","","","","","","","8733217",\N,\N,\N,\N
"CP","240403","03-Apr-24","87.19","88.1","87.05","87.53","1353466","0.57","0.50","90.15","46.36","0.82","2007/09/26","16.5","1.2","384868",\N,\N,\N,\N
"MCO","240403","03-Apr-24","391.22","394.11","390.46","392.44","623433","0.32","1.24","76.09","43.69","0.32","2007/08/16","18","0.6","725823",\N,\N,\N,\N
"RSG","240403","03-Apr-24","188.86","189.67","188.36","189.24","1051484","0.17","0.32","33.259","25.0403","0.68","2007/09/27","19.8","2.3","1409599",\N,\N,\N,\N
"WDC","240403","03-Apr-24","68.93","72.12","68.095","71.62","10929098","4.05","2.79","23.3","15.9","1.54","2001/01/01","7.8","6.4","1123925",\N,\N,\N,\N
"DVN","240403","03-Apr-24","51.85","52.83","51.85","52.77","8999348","2.23","1.15","83.97","58.36","0.56","2007/06/13","11.5","0.7","460440",\N,\N,\N,\N
"ROP","240403","03-Apr-24","542.92","549.27","542.92","543.92","927330","-0.37","-2.02","65.36","42.06","0.26","2007/07/11","25.2","0.4","244035",\N,\N,\N,\N
"ERIC","240403","03-Apr-24","5.41","5.53","5.3306","5.33","13172655","-0.36","-0.02","43.41","31.4","0.74","2006/04/11","43.7","2.1","2761283",\N,\N,\N,\N
"AAL","240403","03-Apr-24","14.3","14.479","14.05","14.16","33357729","-1.67","-0.24","","","","","","","33960545",\N,\N,\N,\N
"TSN","240403","03-Apr-24","58.07","58.3","57.33","57.81","2927535","0.36","0.21","24.32","14.03","0.16","2007/11/28","148.8","0.8","481294",\N,\N,\N,\N
"PKX","240403","03-Apr-24","74.36","75.13","73.95","74.89","92590","-1.19","-0.90","154.98","59.45","2.06","2006/06/29","2.7","1.6","241745",\N,\N,\N,\N
"APH","240403","03-Apr-24","114.52","116.09","113.32","115.37","3820527","2.04","2.31","38.5","28.295","0.06","2007/09/10","19.7","0.1","474897",\N,\N,\N,\N
